qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,ar40recoils,multiplerecoils
34186,0.290235,1,2532.59,0,0.0209097,0,448.585,502.444,2030.98,1989.31,1549.53,1,30027.7,0.27036,-156.091,49.0384,-588.34,610.667,-169.449,27.9854,-597.642,2.35095e+08,6,1
10632.1,0.276845,1,2479.83,1,0.0142727,0,220.19,258.159,126.839,201.269,158.945,5,9168.22,0.252408,196.393,275.709,294.71,448.82,-466.565,634.785,283.007,4.67639e+10,6,1
21143.4,0.280222,1,2538.03,0,0.0134843,0,314.662,329.564,457.523,522.47,514.634,9,18348.1,0.255326,-119.485,-63.7809,-225.013,262.631,-167.621,-37.6999,-248.45,2.32484e+10,7,1
1426.62,0.563397,1,2456.56,0,0.0171619,0,58.0456,51.8324,22.2698,19.777,16.2746,0,1266.82,0.574496,41.7883,104.745,284.498,306.034,74.2266,158.451,404.445,1.72591e+10,2,1
10993.3,0.293586,1,2483.99,1,0.0287622,0,133.366,126.777,414.237,594.907,493.089,2,9502.33,0.280211,311.955,-21.9914,-600.606,677.147,539.74,-423.497,-401.685,4.65313e+09,4,1
632.638,0.229019,2,2450.88,0,0.112502,0,8.03441,9.62137,5.61054,3.70459,6.82714,12,466.68,0,-815.444,-55.0974,195.62,840.388,-99999,-99999,-99999,6.40567e+07,2,1
770.103,0.633542,1,2446.8,0,0.0233977,0,16.6411,6.72637,7.77241,7.76856,3.60939,0,666.486,0.499996,-432.173,291.58,21.8721,521.796,-547.188,569.561,-88.6687,9.37685e+08,9,1
130.94,0.550175,1,2415.3,0,0.0393248,0,1.93132,3.67989,0.591595,0.698266,1.79293,1,121.2,0.387867,-323.695,400.356,413.238,660.173,-722.109,407.564,6.78929,6.82042e+09,5,1
55.0665,0.611697,1,2463.13,0,0.087807,0,0,0,0,0.787365,3.34768,2,54.9732,0.491733,350.905,-449.504,-461.71,733.733,308.403,-424.665,-562.659,0,1,0
913.663,0.266015,2,7238.68,0,0.0183013,0,41.3437,14.4505,9.66353,16.6416,10.2162,0,781.412,0.245107,162.105,108.574,299.551,357.487,-99999,-99999,-99999,7.46664e+09,4,1
1211.39,0.678024,1,2460.16,0,0.035672,0,22.8251,12.181,19.1321,28.3675,20.8206,2,1083.06,0.657878,238.307,558.767,-376.562,714.709,327.234,570.665,-430.623,1.41215e+09,7,1
19109.9,0.307664,1,2527.56,0,0.019415,0,323.243,317.874,262.269,319.257,274.349,0,16701.2,0.288212,-587.587,75.3918,122.347,604.906,-602.208,96.9581,112.936,1.12382e+10,5,1
12585,0.336838,1,2481.7,1,0.00982027,0,243.524,197.933,196.592,197.04,202.958,0,11008.6,0.31166,164.237,356.86,124.906,412.219,-384.898,627.013,52.4152,6.59934e+09,18,1
121.032,0.45062,1,2377.63,0,0.0482724,0,2.49465,0.979747,3.57066,3.1571,7.7073,8,107.382,0.304203,729.007,71.5574,17.1963,732.712,677.752,71.7133,-482.722,5.64979e+09,7,1
59.5403,0.694019,1,2461.95,0,0.11159,0,0.878251,0,0,0,0,12,57.1045,0.581092,214.065,-741.55,158.299,787.895,-99999,-99999,-99999,7.95564e+09,2,1
101.252,0.622257,1,2483.67,0,0.111909,0,0,1.65398,0,1.06347,1.97938,0,99.8232,0.58553,-546.907,-571.124,214.811,819.411,-533.787,-611.715,192.506,1.30252e+10,4,1
1221.19,0.684387,1,2512.74,0,0.0900025,0,12.3014,11.8297,12.6621,13.179,17.7251,0,1092.26,0.71837,210.039,741.007,269.773,816.079,209.366,721.013,273.83,9.50235e+09,2,1
12833.1,0.333277,1,2500,0,0.00900978,0,256.352,247.822,164.066,218.809,182.243,2,11057.6,0.295577,241.486,-193.981,111.026,329.045,-491.416,-626.617,249.871,1.58391e+10,15,1
17987.3,0.302297,1,2530.74,0,0.0290508,0,208.739,226.35,237.467,254.924,252.13,3,15844.5,0.280686,-500.89,407.529,-89.6454,651.925,-548.808,413.104,-38.6603,2.74263e+09,7,1
42757.7,0.274075,1,2534.58,0,0.00796255,0,654.174,669.594,836.147,962.621,834.572,1,37470.2,0.257191,256.728,-116.111,-94.5307,297.199,298.275,-142.075,-92.1992,4.34559e+08,3,1
244.58,0.731052,1,2478.65,0,0.241028,0,0.251609,0,2.54199,1.43289,3.82348,2,231.669,0.728443,765.546,-342.993,136.798,849.952,749.726,-336.656,142.269,1.78494e+09,1,0
7115.04,0.279486,1,2449.52,0,0.0503786,0,100.814,87.5689,103.184,111.841,101.191,0,6101.08,0.266717,132.63,687.224,-277.069,752.751,108.158,675.85,-264.552,2.99761e+09,5,1
15700.9,0.260552,1,2512,0,0.063342,0,198.492,238,480.804,570.877,788.202,0,13716.2,0.238162,349.127,-227.735,-625.748,751.873,-99999,-99999,-99999,8.28881e+08,1,0
1785.33,0.644338,1,2456.48,0,0.0204646,0,48.0947,37.8623,20.6209,22.9201,28.8364,0,1587.35,0.520528,60.7524,-186.893,202.463,282.154,3.05125,-255.185,355.93,7.98702e+09,15,1
32801.7,0.285294,1,2528.72,0,0.0135203,0,895.115,905.495,385.239,497.713,387.239,0,28553.6,0.271729,-74.3392,353.499,335.981,493.326,-108.304,385.1,392.155,6.77095e+08,3,1
126.034,0.648335,1,2482.66,1,0.0684017,0,1.02739,2.9903,1.36482,1.24425,2.1825,18,120.763,0.632671,598.035,233.459,-470.385,795.871,566.729,252.048,-472.411,2.61404e+10,2,1
607.348,0.421268,2,2498.78,0,0.0639391,0,8.10114,6.59369,13.2949,8.30879,7.46632,16,462.781,0.497417,582.446,-457.449,-284.49,793.371,-99999,-99999,-99999,2.13203e+09,2,1
13285.7,0.2762,1,2500.48,0,0.0738579,0,147.738,153.056,223.052,236.884,238.826,6,11615,0.256746,212.452,584.206,-497.933,796.473,207.298,575.264,-492.995,1.20593e+10,1,0
17070.5,0.285673,1,2516.86,2,0.0400208,0,168.173,200.11,529.222,1054.14,659.029,7,14960.5,0.264491,22.3559,-305.567,-600.429,674.082,109.577,-288.434,-789.709,6.43944e+09,5,1
18291.3,0.283876,1,2525.76,0,0.035399,0,218.71,290.714,240.531,228.218,281.892,0,15874.2,0.266863,-532.431,-388.972,124.256,670.986,-534.618,-407.945,118.401,2.76528e+09,7,1
232.24,0.697402,1,2476.35,0,0.0836504,0,2.2427,5.30958,3.20222,2.13138,1.8405,0,218.462,0.710929,-555.289,402.191,408.919,798.322,-566.259,399.646,402.702,1.63721e+09,2,1
12286.8,0.333539,1,2496.86,1,0.0256713,0,154.821,149.987,218.116,339.125,322.527,8,10731.8,0.286797,-415.816,250.445,-433.22,650.619,-453.967,252.57,-448.37,7.60449e+08,23,1
10447.7,0.281606,1,2490.45,0,0.0116267,0,350.181,323.279,134.374,139.878,135.04,0,9005.46,0.262052,-132.065,-113.45,274.029,324.66,-170.487,-143.646,358.621,8.58088e+09,1,0
702.876,0.734996,1,2481.93,0,0.0776442,0,5.04527,8.70002,9.3947,12.5545,1.43672,4,662.65,0.73681,527.152,522.387,-319.612,808.04,517.979,511.921,-332.66,1.58162e+10,2,1
41161.9,0.267887,1,2553.55,0,0.0415257,0,564.552,615.038,441.628,541.204,549.141,2,36250.4,0.245701,-474.394,364.307,406.898,723.419,-473.633,370.126,412.442,1.39753e+10,1,0
21781.5,0.288112,1,2521.44,0,0.0392589,0,242.539,260.685,313.875,379.544,355.015,0,19003.1,0.270802,163.405,613.141,-323.787,712.377,-6.60468,725.637,-300.567,3.71618e+09,3,1
782.71,0.653393,1,2479.56,0,0.0180368,0,7.90165,10.7298,7.86274,21.1945,10.3063,1,706.637,0.609141,59.0737,354.988,47.5545,362.998,62.0514,335.217,99.4213,8.40314e+07,8,1
433.155,0.659237,1,2498.92,0,0.0403929,0,4.17402,12.3361,7.20666,3.45214,0.490144,2,381.227,0.70544,-139.887,-623.911,-35.4139,640.381,-70.079,-724.236,-89.608,1.40645e+10,3,1
415.309,0.286635,2,2314.55,0,0.0175176,0,6.77272,9.78659,10.2218,17.23,9.43186,0,370.094,0.175837,59.0011,75.5108,-274.201,290.464,-99999,-99999,-99999,2.24533e+10,12,1
32581.3,0.273962,1,2535,0,0.0283173,0,371.664,404.976,424.919,502.577,476.347,6,28662.3,0.253824,-446.452,489.517,59.5641,665.202,-480.321,486.085,67.2247,1.06751e+10,1,0
16894.7,0.314202,1,2502.78,0,0.0412561,0,273.213,272.943,228.324,315.732,256.377,1,14707.9,0.29305,-543.454,319.596,47.1244,632.222,-715.353,390.897,22.2608,1.47544e+09,14,1
632.159,0.711688,1,2496.6,0,0.0268557,0,3.53587,6.31921,8.99611,17.2886,2.34694,11,585.17,0.716381,593.098,11.1981,-103.197,602.113,668.539,-24.7333,-198.422,1.96179e+10,5,1
598.88,0.622174,1,2440.43,2,0.0824093,0,8.76027,3.18194,11.5905,18.3476,21.7756,4,516.736,0.442422,-789.177,-132.903,-101.811,806.739,-812.334,-125.278,-90.8691,2.43445e+10,9,1
27334.2,0.285118,1,2532.11,0,0.0126023,0,553.274,558.306,352.156,388.004,348.654,0,23823.4,0.267497,163.109,-283.208,257.769,416.241,146.966,-380.152,305.88,2.57034e+08,5,1
113.723,0.664471,1,2482.71,0,0.0655602,0,3.15535,2.49962,13.3674,8.67907,4.24875,13,111.741,0.66348,-130.77,5.69591,-759.017,770.221,-219.596,-67.3752,-727.198,4.15885e+09,1,0
76.8585,0.620445,1,2468.05,0,0.0553959,0,0.898587,0,2.8304,0,0,5,71.3009,0.58818,-627.48,-353.757,105.025,727.946,-481.664,-400.044,127.398,3.36114e+08,2,1
10912.7,0.282152,1,2494.54,0,0.0270882,0,142.93,154.181,133.976,143.364,164.558,8,9373.8,0.269964,-491.173,455.573,17.1961,670.144,-535.503,472.336,22.0218,5.24154e+09,5,1
357.204,0.649668,1,2481.91,0,0.0427765,0,1.8065,4.32411,8.42892,9.80871,11.4445,0,313.371,0.715151,-586.531,-65.2361,-470.729,754.891,-586.351,-83.1049,-458.36,1.35411e+09,1,0
3505.11,0.419562,1,2395.19,0,0.0300486,0,46.5044,41.3345,229.047,220.141,167.103,2,3089.27,0.409574,67.6529,-207.181,-629.836,666.479,54.7629,-329.047,-616.973,7.93196e+09,4,1
4637.52,0.49579,1,2480.6,0,0.0321466,0,51.4347,73.2776,221.023,265.977,203.646,0,4067.89,0.490117,-281.527,-100.394,-602.51,672.573,-560.22,-210.725,-586.718,3.9883e+10,12,1
8201.99,0.279206,1,2484.25,1,0.0264474,0,111.595,96.1934,118.653,131.117,100.898,5,7142.11,0.263937,-368.644,562.66,-17.7395,672.904,-368.443,575.314,-93.1972,1.81978e+10,2,1
11805.8,0.325914,1,2498.53,1,0.0122016,0,157.353,142.192,231.233,263.806,229.747,20,10185.7,0.309086,-397.073,-153.226,-236.877,487.089,-427.724,-177.22,-272.571,9.45831e+09,10,1
216.196,0.280701,2,2329.08,0,0.0490397,0,0.481734,1.44149,1.64602,3.75562,7.72524,1,194.613,0.185687,-551.799,-57.3591,-361.622,662.226,-99999,-99999,-99999,2.79151e+09,5,1
1730.7,0.710365,1,2494.87,0,0.0619129,0,14.8055,29.939,26.3627,38.3295,34.2399,15,1586.81,0.729268,-167.172,-595.719,-448.846,764.389,-200.939,-606.354,-456.397,2.13816e+08,7,1
160.998,0.58389,1,2421.15,0,0.110252,0,2.27867,1.35977,7.8038,2.44599,4.93679,2,144.811,0.345071,153.05,-833.655,59.2487,849.656,213.117,-149.614,-45.8811,7.39565e+09,4,1
60.5525,0.551496,1,2457.23,0,0.114317,0,0.846661,1.82482,0.26306,0,1.23952,9,59.0458,0.511751,535.904,-253.415,-599.066,842.789,501.324,-247.855,-619.976,4.00246e+09,1,0
7862.67,0.324492,1,2494.35,1,0.0445917,0,93.6328,84.1273,118.236,111.587,103.352,7,6867.79,0.309072,651.855,310.67,-145.942,736.702,674.288,309.524,-137.722,7.18297e+09,5,1
100.97,0.729842,1,2501.85,0,0.0780408,0,0,1.1278,13.2843,2.58346,3.39299,10,99.6961,0.759315,71.1643,-92.8856,-841.893,849.986,83.3739,-119.301,-809.081,4.6671e+09,1,0
11620.4,0.29717,1,2479.8,0,0.0116518,0,167.185,194.52,184.057,232.261,217.438,8,10036.6,0.275843,155.028,-365.466,13.8071,397.227,-228.211,-184.078,-579.669,2.95585e+08,12,1
488.551,0.711802,1,2500.5,1,0.152644,0,9.524,4.79405,3.83385,3.97048,5.57492,31,468.838,0.706836,492.189,639.411,-237.864,841.234,473.79,627.452,-282.568,7.72023e+09,2,1
43556.8,0.281645,1,2538.24,0,0.0112139,0,687.237,745.235,700.264,843.535,786.518,0,38143,0.265705,261.976,298.466,146.827,423.404,321.75,341.62,196.225,1.08083e+10,3,1
26.2164,0.867961,1,2445.63,0,0.138564,0,0,0,0,0,0,0,23.3949,0.947934,-194.34,-590.322,577.971,848.704,-99999,-99999,-99999,2.65992e+09,1,0
10900.9,0.28517,1,2491.83,0,0.0404555,0,114.711,122.84,298.639,318.234,288.069,8,9448.1,0.273546,-342.9,334.92,-542.758,724.111,-372.378,282.24,-526.101,3.31391e+10,1,0
239.539,0.669544,1,2457.9,0,0.179857,0,1.68561,5.61228,4.21371,1.76553,7.85312,6,225.459,0.688479,-28.4843,603.227,-598.095,849.948,-43.1861,579.347,-598.517,4.27461e+09,1,0
11017.2,0.281359,1,2494.81,1,0.054429,0,134.265,167.069,133.675,171.88,132.935,3,9598.9,0.264159,749.026,-33.1007,25.0794,750.176,747.789,-34.7666,24.5195,5.91892e+09,4,1
439.568,0.571226,1,2393.47,0,0.0538938,0,3.96053,2.97963,6.0211,7.49433,3.35194,0,351.093,0.297439,-319.83,-180.814,51.7909,371.036,-455.687,-188.009,-553.014,4.14033e+10,6,1
536.057,0.660803,2,2479.75,0,0.0209122,0,5.46179,6.56084,13.8469,7.18896,11.0401,0,486.898,0.626339,-194.157,413.208,114.274,470.634,-99999,-99999,-99999,2.66951e+09,5,1
10267.3,0.284371,1,2502.75,0,0.0190083,0,180.687,185.537,135.143,124.199,122.891,0,8934.46,0.256925,423.405,-215.114,349.724,589.79,469.241,-220.074,388.318,4.49911e+09,5,1
1907.26,0.494057,2,2446.1,1,0.0820986,0,28.2898,23.9395,21.0614,21.6071,23.8132,0,1692.42,0.485908,-496.353,-590.084,-89.0152,776.201,-99999,-99999,-99999,3.4946e+09,8,1
582.825,0.746017,1,2493.23,0,0.0681583,0,8.37817,6.00794,4.91665,9.63142,6.35998,5,550.223,0.749046,773.81,31.0844,76.3891,778.192,787.234,27.1143,70.5037,3.22487e+10,1,0
281.182,0.689681,1,2486.43,0,0.0434469,0,5.52625,0.540936,2.87544,9.11618,4.00792,3,267.616,0.709533,550.708,-122.713,369.635,674.513,551.778,-98.8892,323.207,7.29423e+09,1,0
985.206,0.636181,1,2481.12,0,0.0408862,0,8.69276,12.6037,15.3899,8.97576,13.3303,3,851.69,0.667052,312.705,-636.71,-10.2745,709.429,451.264,-651.915,57.8018,7.78703e+09,7,1
460,0.639726,1,2469.11,0,0.0680303,0,7.3367,5.55047,2.55664,11.8787,5.50263,24,413.936,0.622105,344.709,-657.105,-3.57196,742.04,421.413,-719.34,-14.7379,4.85822e+10,6,1
5392.23,0.536609,2,15289.7,0,0.144965,0,55.4528,66.626,76.2758,67.8856,92.5394,4,4900.94,0.456075,98.499,654.737,-492.552,825.221,-99999,-99999,-99999,2.18752e+09,1,0
19760.2,0.282238,1,2517.8,0,0.0557391,0,222.495,199.02,242.309,294.259,261.257,2,17276.2,0.263157,-476.538,558.303,58.7067,736.368,-460.243,564.447,47.1449,1.00001e+10,3,1
650.685,0.662947,1,2495.55,1,0.083083,0,10.7462,6.96971,3.30074,3.8889,13.1846,0,592.479,0.688259,-530.165,364.161,441.031,779.87,-549.077,348.363,437.062,3.10955e+09,10,1
244.205,0.61998,1,2445.93,0,0.0940151,0,2.80338,1.20369,6.44061,3.46651,2.87326,11,217.48,0.663631,13.5802,790.787,-70.8216,794.069,30.1939,759.918,-110.153,9.29368e+08,2,1
10369.4,0.301324,1,2501.39,0,0.0983515,0,105.911,110.287,133.658,184.524,181.246,2,9079.37,0.27811,421.726,537.562,-485.211,838.007,460.726,550.134,-442.976,1.14022e+10,4,1
118.872,0.542732,1,2437.66,0,0.0354892,0,0,4.95864,3.66034,3.99423,6.79159,0,113.125,0.494832,141.45,-87.9489,-261.526,310.063,-153.695,272.029,381.945,6.21758e+09,4,1
177.692,0.751166,1,2417.81,0,0.108329,0,0.6723,0,5.92091,8.91526,24.0233,11,174.703,0.72706,226.166,-248.062,-754.106,825.446,203.646,-240.497,-729.908,8.09528e+09,1,0
14164.1,0.293771,1,2524,1,0.0430263,0,173.225,185.601,134.487,180.486,159.307,2,12342.1,0.257182,599.539,-352.015,232.013,732.933,-99999,-99999,-99999,1.89445e+08,16,1
433.147,0.264455,1,2506.01,1,0.0444463,0,17.3781,11.8972,10.2764,10.4879,4.04028,1,364.491,0.198399,-103.637,-22.7143,41.097,113.779,173.822,-244.893,-20.2494,2.66217e+09,13,1
116.542,0.587432,1,2445.29,2,0.0428876,0,3.07952,4.07405,3.3801,0,0,1,104.989,0.506252,-395.22,-155.143,45.6376,427.026,-383.509,-235.256,-89.0355,2.62638e+10,4,1
3080.34,0.672128,1,2420.96,0,0.0202209,0,36.9171,38.4554,45.4882,36.472,45.2052,1,2728.82,0.418578,-379.969,-369.724,148.09,550.456,-366.952,-168.243,18.9006,4.02034e+08,20,1
768.259,0.684629,1,2493.06,0,0.148501,0,3.12759,9.97774,18.0979,11.2903,10.0945,1,703.343,0.713816,523.855,638.792,-190.743,847.858,501.782,622.935,-231.189,6.38107e+09,4,1
138.297,0.472449,1,2422.38,0,0.11481,0,0,1.26743,3.97992,0,1.96951,7,117.664,0.488747,-449.033,474.264,-358.581,745.075,-183.422,602.38,-410.096,1.11093e+09,4,1
19868.7,0.295539,1,2520.61,0,0.0523321,0,215.671,249.367,1714.06,1153.27,865.79,23,17397.6,0.275944,-126.234,-175.964,-663.555,697.999,-189.296,-210.007,-628.044,1.15059e+10,3,1
378.875,0.662686,1,2464.45,0,0.0271026,0,7.41971,9.25525,7.63214,11.5478,6.68816,0,340.856,0.543989,275.142,-258.253,141.812,403.123,188.759,-219.563,192.792,7.93447e+08,7,1
1047.89,0.704002,1,2490.71,0,0.0183656,0,13.298,11.2381,28.6369,22.4382,25.8016,9,954.008,0.723948,309.418,26.1283,-280.169,418.231,378.793,-50.4244,-271.856,2.30796e+09,7,1
10485.2,0.280409,1,2484,0,0.00894541,0,189.859,205.319,149.78,161.948,164.747,0,9068.07,0.261574,-179.257,-137.6,160.877,277.396,-99999,-99999,-99999,1.96276e+09,4,1
10430.5,0.269374,1,2480,0,0.0212233,0,130.938,146.02,156.748,172.03,155.975,10,9016.92,0.247816,266.523,-506.49,-176.332,598.882,-99999,-99999,-99999,2.8016e+09,4,1
219.442,0.667958,1,2442.51,0,0.106977,0,1.97226,0.96184,3.14771,4.84882,5.94677,10,201.752,0.700055,-668.999,-159.974,-319.503,758.441,-680.33,-177.122,-302.796,2.29931e+09,1,0
433.704,0.676343,1,2496.92,1,0.0355901,0,7.06089,8.16272,3.38048,7.73235,8.61936,1,389.902,0.722072,-420.27,140.894,191.921,483.023,-391.841,256.731,250.684,5.23514e+08,4,1
167.184,0.595043,1,2474.94,0,0.107034,0,0.622165,0.924502,2.17384,0,5.00982,0,140.483,0.671178,472.055,547.837,-64.9609,726.072,285.785,511.036,255.813,1.39355e+09,3,1
4019.46,0.271164,1,2540.62,1,0.168945,0,58.7592,48.6692,206.194,762.242,174.8,3,3536.76,0.251257,-295.885,-152.511,-780.364,848.396,-222.759,-162.608,-761.44,3.3446e+10,1,0
115.943,0.540719,1,2478.39,1,0.259621,0,0,0,2.22595,2.20511,2.25848,1,89.1658,0.64752,65.6489,-709.482,297.631,772.178,36.5116,-449.538,247.04,6.82522e+09,1,0
1326.13,0.72084,1,2485.63,0,0.0972248,0,20.2768,15.2438,18.3226,17.279,22.1089,5,1218.16,0.741046,345.911,631.065,-368.246,808.395,343.156,615.102,-376.192,5.41244e+09,4,1
321.859,0.613654,1,2483.26,0,0.0556499,0,4.86357,4.18492,5.50666,5.92601,6.50848,12,286.91,0.664231,322.284,-346.767,-604.978,768.188,333.288,-367.11,-604.464,8.21753e+09,1,0
10710.3,0.287576,1,2492.2,0,0.0281686,0,132.419,132.374,247.826,305.774,325.358,11,9258.72,0.270435,408.917,81.5202,-466.521,625.7,436.525,75.7533,-505.936,1.423e+09,4,1
68.3772,0.651359,1,2498.39,0,0.148061,0,2.68428,0,0,3.73047,1.02075,8,58.4291,0.747202,-787.963,318.404,-15.2453,849.999,-762.484,328.043,-40.2818,1.12111e+10,1,0
138.078,0.735278,1,2488.58,0,0.0461447,0,2.0119,0,0,2.27913,1.40465,1,131.007,0.7593,399.304,522.88,318.984,731.162,403.645,512.027,362.031,2.65152e+09,1,0
126.574,0.893449,1,2505.94,0,0.719606,0,0.962834,2.68511,0,0,2.8301,0,116.587,0.9785,580.454,166.094,598.283,849.975,589.104,188.04,576.407,1.11765e+10,1,0
85.603,0.938916,1,2524.47,0,0.831985,0,1.22671,0,0,0,0.841581,3,84.0719,0.963463,483.059,-545.211,-438.017,849.976,-99999,-99999,-99999,6.08956e+09,1,0
147.745,0.60499,1,2475.86,0,0.0575873,0,3.59843,0.903823,1.35299,5.78007,3.20194,8,132.209,0.626725,-661.323,-178.293,-228.34,721.995,-689.874,-182.855,-185.929,1.47849e+10,2,1
16092.3,0.276149,1,2519.53,1,0.04446,0,216.711,194.264,300.225,369.099,390.566,2,14066.9,0.252657,126.11,-509.495,-509.802,731.701,127.649,-509.176,-507.525,8.88348e+09,4,1
11661.1,0.349736,1,2513.88,0,0.017686,0,295.17,244.549,191.054,175.159,197.043,0,10078.7,0.328226,297.448,-92.2084,270.593,412.551,440.939,-174.061,475.743,4.41704e+09,14,1
35649.6,0.274559,1,2525,1,0.030128,0,536.337,547.506,454.137,544.077,455.293,0,31326.8,0.257196,-596.254,92.839,308.342,677.653,-582.631,97.8435,342.411,2.33049e+10,1,0
774.461,0.660086,1,2472.52,0,0.0170863,0,10.0574,5.42006,30.1674,15.1308,25.8912,4,705.293,0.67135,236.793,276.943,-354.752,508.544,273.249,255.57,-356.9,1.73067e+09,7,1
71.0297,0.668087,1,2491.31,0,0.0599205,0,0,4.70258,0,0,0,0,68.3963,0.721598,65.7273,-416.944,612.895,744.179,102.768,-471.371,601.929,3.4947e+10,1,0
18720.5,0.284029,1,2528,0,0.0124451,0,229.751,238.718,479.445,528.123,532.67,0,16254.9,0.26669,221.552,-237.557,-346.814,475.183,199.445,-520.067,-627.766,1.5757e+09,5,1
152.82,0.69306,1,2499.47,0,0.0566963,0,1.28458,0,2.31107,2.29534,3.82201,11,148.618,0.693815,696.097,207.301,11.7442,726.404,696.589,202.447,12.4316,2.27778e+10,3,1
15181.5,0.284007,1,2504.04,0,0.0124223,0,214.009,233.573,429.923,535.288,526.94,6,13170.6,0.263019,-88.7034,33.3295,-359.818,372.086,-159.225,-93.0928,-699.489,1.74402e+10,3,1
27251.5,0.2978,1,2524,0,0.0144095,0,424.829,509.535,383.059,427.741,365.774,1,23832.4,0.280688,17.601,-453.155,149.763,477.586,-99999,-99999,-99999,2.67306e+09,8,1
698.3,0.293869,1,2482.03,1,0.0373526,0,2.90344,9.74367,2.24868,8.65,13.1593,7,617.153,0.286667,-458.858,-458.184,-204.784,680.014,-673.419,-176.022,-427.278,4.11016e+09,2,1
12651.5,0.280476,1,2493.18,0,0.110133,0,116.446,173.726,243.207,312.431,290.154,19,11060.5,0.257785,-394.85,-354.162,-622.607,817.91,-320.531,-326.681,-597.835,1.09042e+10,2,1
15340.4,0.261351,1,2516,2,0.138102,0,163.306,150.742,185.583,224.811,188.041,1,13469.9,0.237684,815.748,157.474,-82.8207,834.927,-99999,-99999,-99999,5.27724e+08,1,0
129.447,0.72748,1,2492.24,2,0.0479546,0,2.20709,4.01266,1.13775,1.66191,1.48412,0,116.762,0.767815,358.995,-102.251,297.691,477.443,359.668,14.8638,374.778,6.46635e+09,1,0
53.3137,0.500362,1,2440.18,0,0.10999,0,1.42754,0,0.49801,0,1.45694,5,52.7776,0.469848,743.763,-326.129,-1.86258,812.125,-99999,-99999,-99999,3.2486e+09,2,1
1720.54,0.678373,1,2484.84,0,0.0746766,0,28.1242,20.7232,18.8796,14.1003,18.3413,0,1540.41,0.6869,626.513,-410.818,262.342,793.797,669.458,-391.201,246.081,1.03766e+10,9,1
21284.5,0.279433,1,2526.13,0,0.00998418,0,307.291,294.062,361.56,420.868,369.914,3,18586.6,0.258759,172.483,325.366,-62.675,373.552,-24.6572,473.272,-201.581,3.31789e+10,11,1
66.7396,0.605492,1,2389.55,0,0.0599106,0,3.84383,3.51713,1.94209,1.18245,1.82435,1,58.6375,0.118891,189.102,-202.919,-527.205,595.719,-102.604,75.3439,146.56,4.62937e+10,4,1
35.1345,0.662754,1,2423.12,0,0.146679,0,4.20314,1.24611,0,0,0,0,32.3311,0.703548,61.5803,-497.639,602.902,784.173,-99999,-99999,-99999,1.40639e+09,1,0
10219.4,0.303498,1,2484.1,0,0.0982682,0,102.524,111.538,125.723,127.132,131.119,0,8918.81,0.288592,781.709,278.457,-29.288,830.34,724.226,262.13,-17.0117,1.63103e+10,3,1
60.2749,0.502956,1,2448.86,0,0.0787053,0,0,2.11052,0,0,1.72068,7,54.6472,0.58529,-516.187,-146.23,-425.304,684.628,-687.174,-63.051,-341.49,1.22038e+10,2,1
751.34,0.670412,1,2476.74,0,0.0535522,0,10.5299,16.4402,105.28,34.5811,19.4127,4,688.74,0.671253,39.9078,-30.8546,-731.733,733.47,76.5477,14.7297,-748.178,2.16486e+10,6,1
1140.49,0.65311,1,2470.25,0,0.0518904,0,17.8298,26.6679,10.1335,11.9748,7.02497,0,1011.7,0.650413,-605.707,13.1687,350.925,700.145,-670.233,-69.9372,215.81,7.56494e+08,6,1
9224.98,0.328882,1,2495.4,0,0.0259139,0,150.74,153.66,124.214,104.196,132.402,1,8043.53,0.318112,-221.239,482.759,383.706,655.159,-197.878,556.546,505.182,1.72796e+08,4,1
156.41,0.485943,1,2459.31,0,0.0319975,0,4.75178,0,5.3852,1.51205,1.83333,10,140.706,0.52948,-357.644,466.248,-62.5888,590.943,-499.846,476.808,-67.085,1.36132e+10,6,1
771.407,0.650404,1,2433.46,0,0.0208356,0,8.10551,8.84135,24.4124,16.4337,18.3857,6,654.049,0.302452,-233.371,98.2599,-185.429,313.849,-784.092,48.297,-191.607,2.25844e+09,8,1
986.99,0.248998,1,2495.86,0,0.0267693,0,21.5192,23.2939,12.978,9.24268,12.3446,0,851.685,0.232004,280.914,165.056,350.857,478.807,386.986,135.486,627.35,3.84835e+09,1,0
653.967,0.25753,1,2470.11,0,0.0899301,0,5.52627,12.2381,7.21925,14.5116,12.5732,4,589.269,0.229156,596.226,-106.035,-552.198,819.543,577.051,-53.0255,-583.605,4.58948e+09,1,0
882.232,0.669345,1,2489.98,0,0.0177015,0,13.9118,11.9189,24.7929,30.7456,30.2413,9,808.477,0.674139,273.794,-81.6281,-360.869,460.275,544.72,181.995,-499.434,7.66919e+09,5,1
86.0332,0.453664,1,2384.38,0,0.108642,0,0.653514,0,0,3.11235,0,2,80.6694,0.393946,790.076,273.516,152.87,849.941,762.191,247.758,82.4319,7.07467e+09,4,1
