qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,nhit,lateNhit,nhit_5000,mblikelihoodE,timefitX,timefitY,timefitZ,m,n
166.679,0.669058,1,2468.4,0,0.0873231,0,0,4.40561,1.48953,3.55184,2.7026,1,149.593,0.676437,332.902,194.943,185.1,427.888,364.828,268.729,286.515,98848,105,37,102,150.218
114.559,0.683928,1,2564.24,0,0.142081,0,0,1.58725,1.51451,0,1.40248,3,93.7446,0.843378,242.316,615.669,281.028,718.847,278.647,623.589,184.101,339056,56,13,56,95.6048
187.506,0.626715,1,2411.16,0,0.0839581,0,2.35125,0.787703,1.68775,0.724601,3.76197,0,167.043,0.691247,513.502,420.877,189.657,690.501,506.474,401.261,173.73,185872,106,41,105,169.032
152.802,0.651401,1,2418.93,0,0.0430938,0,3.4612,0.924337,1.44938,4.32639,1.62556,2,144.45,0.45765,53.3936,591.827,-68.1372,598.124,126.013,551.125,-79.3271,295344,98,44,93,149.487
104.594,0.72582,1,2548.83,0,0.062895,0,1.24088,1.10131,1.085,0,1.90987,4,100.157,0.767531,267.562,606.916,-183.287,688.135,289.408,609.842,-134.937,1.94955e+06,66,23,66,103.82
160.52,0.639447,1,2559.34,0,0.0392299,0,0.327203,5.21619,0.211375,0.439778,2.92899,4,152.046,0.644826,548.024,-171.194,83.8302,580.229,616.739,-278.195,118.874,285904,97,39,96,152.337
190.867,0.720002,1,2424.88,0,0.0278468,0,0.485133,2.36504,2.15098,2.25417,4.97459,9,191.462,0.733787,197.346,414.243,127.423,476.213,232.954,570.866,132.719,30288,129,48,129,191.452
172.483,0.655575,1,2446.48,0,0.0523293,0,0,0,2.51853,3.90713,4.872,1,162.374,0.538795,173.841,-564.328,189.001,620.007,224.549,-599.003,305.761,145072,100,46,96,161.406
162.376,0.674968,1,2485.93,0,0.0434276,0,1.04752,3.76706,0.604394,0,2.66004,1,157.613,0.710746,93.2888,461.342,387.61,609.738,46.5246,415.083,307.654,60592,106,39,101,156.213
119.43,0.666937,1,2464.11,0,0.0298639,0,1.17496,0,1.02829,1.20595,7.24002,9,118.342,0.623106,464.157,352.906,-66.5786,586.871,491.42,230.697,-220.679,197696,90,36,90,118.94
180.121,0.636949,1,2456.18,0,0.03386,0,0,1.45969,1.03993,1.67543,3.04748,4,164.561,0.564022,-613.359,-127.122,-7.39893,626.437,-616.88,-181.358,-6.67598,539008,108,49,107,166.624
148.516,0.738365,1,2519.83,0,0.0740533,0,1.09008,0,0.538723,0,0.788816,4,141.529,0.74772,608.831,245.469,242.363,699.765,611.206,283.321,129.607,1.30891e+06,91,29,91,142.293
181.609,0.65763,1,2554.22,0,0.0751298,0,1.43106,0,0,3.54955,1.61161,8,157.51,0.607963,186.084,15.324,-184.934,262.798,304.811,64.8882,-282.666,614592,99,44,97,159.094
146.833,0.61727,1,2461.75,1,0.0308495,0,0,1.14113,5.70431,3.73813,3.15123,26,135.733,0.637551,346.91,166.718,-244.067,455.752,374.528,153.125,-357.297,23920,99,43,96,136.745
148.382,0.672332,1,2445.45,0,0.0402671,0,2.38998,0,3.34311,0.612541,2.20524,1,142.724,0.7102,203.783,-623.673,-217.806,691.328,159.085,-563.946,-209.6,274752,97,33,96,140.981
146.414,0.717514,1,2518.06,0,0.0442918,0,1.15306,1.36902,1.17261,3.19271,3.58597,11,139.12,0.717741,-8.22937,-645.505,-301.34,712.425,-72.1025,-622.944,-242.836,493168,89,33,87,139.754
179.951,0.644427,1,2420.9,0,0.0354744,0,2.71193,1.24633,2.16122,0.523403,0.593878,1,178.278,0.64286,310.222,-532.051,227.449,656.543,354.667,-649.146,177.288,287376,114,46,112,177.044
160.509,0.661828,1,2469.18,0,0.0423497,0,0.254346,1.10835,5.55835,1.73215,3.84052,0,154.856,0.65794,-253.954,-586.381,308.553,709.606,-200.575,-533.518,367.626,217488,100,41,100,156.498
160.058,0.671834,1,2477.95,0,0.0321195,0,1.56589,0,1.6257,2.00944,1.08562,16,150.503,0.639806,500.654,-302.779,-188.032,614.561,478.988,-297.165,-166.584,95920,93,39,93,149.961
181.935,0.646325,1,2405.84,0,0.0375072,0,1.33633,0,0.571368,3.53926,0.335713,14,180.783,0.650568,307.461,-623.492,99.2752,702.233,328.507,-579.659,22.0418,102288,105,54,102,179.194
154.736,0.636384,1,2558.62,0,0.0561871,0,3.67631,1.49145,0.822247,0.309214,3.80655,0,133.019,0.670547,195.725,-641.194,226.086,707.498,133.223,-599.409,156.186,156240,91,30,91,135.132
135.991,0.634534,1,2504.11,0,0.0371506,0,1.82635,0,1.84335,1.46145,4.96692,1,127.286,0.614716,566.307,-308.916,-217.745,680.842,691.038,-331.522,-312.407,341712,85,33,85,126.139
171.913,0.69067,1,2409.85,0,0.0617063,0,1.36585,0.822576,1.71367,2.41733,3.23666,12,162.621,0.723963,454.583,28.6254,-296.194,543.32,472.694,-10.9751,-347.829,164752,106,40,106,163.262
107.384,0.711534,1,2582.77,0,0.0551875,0,0,0.839441,1.51097,1.90395,0,5,104.173,0.744754,578.546,-397.798,-41.4993,703.336,485.435,-418.675,-99.6654,1.16781e+06,67,24,66,101.455
151.971,0.655496,1,2500.65,0,0.084255,0,1.24468,2.77649,0,1.32034,4.77594,9,135.918,0.673607,-482.214,404.959,-182.463,655.603,-404.104,419.502,-71.0908,346496,79,30,79,136.907
179.262,0.603915,1,2462.25,0,0.0700508,0,2.19502,1.94694,2.11526,2.26203,2.96838,7,164.96,0.653592,446.077,-508.708,-17.6909,676.817,413.807,-704.037,-11.1598,381968,102,47,101,163.283
172.796,0.655513,1,2476.94,0,0.035611,0,0.705679,1.88043,1.44496,4.60168,2.6025,6,167.588,0.669969,294.98,-345.881,-369.534,585.834,285.606,-437.168,-348.587,76656,108,46,107,167.879
126.757,0.699596,1,2526.49,0,0.0643389,0,1.35003,2.93733,0.807454,0,2.45308,14,118.514,0.708162,118.47,-671.315,-112.751,690.95,130.389,-644.2,-193.561,919904,76,28,76,117.949
153.295,0.624979,1,2464.53,0,0.04704,0,0,3.28439,2.36485,5.41623,5.14745,2,145.694,0.651484,154.268,-368.185,-183.15,439.207,174.522,-233.266,-218.342,510304,104,47,100,145.798
139.801,0.743004,1,2488.05,0,0.0255244,0,0.607806,4.89173,1.03158,4.95723,2.62197,9,137.004,0.728354,-244.878,342.042,-106.129,433.845,-99.3337,488.685,-129.239,65360,99,30,98,138.008
127.188,0.739762,1,2556.62,0,0.0458028,0,1.81973,0,2.34979,1.01901,0.628654,0,122.177,0.753527,43.741,-664.059,216.298,699.766,58.52,-627.571,232.225,138704,80,27,77,120.922
196.223,0.684558,1,2534.41,0,0.0365311,0,2.34511,1.23215,1.74787,0,0.253583,0,188.215,0.690667,311.091,-600.44,-54.2468,678.417,401.506,-638.055,-35.0353,424480,118,49,118,188.326
188.769,0.640555,1,2418.5,0,0.0501397,0,4.42411,2.57205,0.819196,2.22733,2.11108,1,172.781,0.666151,233.123,-225.674,61.9691,330.326,306.617,-265.106,120.364,79856,109,46,108,173.47
118.127,0.65694,1,2570.51,0,0.0422036,0,1.70099,3.01852,0,1.85219,0,3,117.425,0.633787,566.124,-334.203,72.1257,661.354,540.658,-255.217,53.4108,87008,77,32,76,117.022
