qPE,fprompt,subeventN,eventTime,numEarlyPulses,fmaxpe,neckVetoN,chargetopring,chargesecondring,chargebottomring,chargesecondbottomring,chargethirdbottomring,pulseindexfirstgar,nSCBayes,rprompt60Bayes,mblikelihoodX,mblikelihoodY,mblikelihoodZ,mblikelihoodR,timefit2X,timefit2Y,timefit2Z,deltat,ar40recoils,multiplerecoils
10691.4,0.295329,1,2492.24,0,0.0117339,0,162.61,164.966,351.807,357.109,315.053,0,9248.46,0.278087,175.686,126.397,-413.583,466.79,196.619,139.585,-451.397,179764000,10,1
15775,0.269269,1,2517.03,0,0.0821797,0,166.6,156.737,199.838,259.915,204.904,4,13751.7,0.249894,146.711,-791.49,52.8126,806.703,141.643,-769.513,35.1496,20906900,0,0
28214.9,0.266182,1,2525.72,0,0.0447532,0,318.329,382.374,330.881,378.244,344.001,2,24850.7,0.244798,680.608,27.9525,327.613,755.869,665.378,37.642,308.397,4753750000,0,0
563.152,0.297347,1,2447.21,0,0.0779917,0,5.41901,4.52515,23.9875,18.3034,50.7389,7,510.619,0.283695,-409.237,22.4894,-677.663,791.965,-379.42,-51.599,-614.4,2271240000,1,0
21321.3,0.280018,1,2527.08,0,0.0536649,0,276.29,300.916,297.029,332.367,285.341,6,18560.9,0.261593,571.766,-375.543,-24.0455,684.491,587.13,-425.07,29.5435,704050000,2,1
68.6338,0.606919,1,2483.99,0,0.0564591,0,1.34824,1.43772,0,0,0.686236,8,66.9293,0.616144,-608.463,126.772,-325.027,701.385,-574.213,184.07,-431.488,1173830000,1,0
2213.14,0.290143,1,2541.73,0,0.0452197,0,28.6479,29.9102,47.3681,50.978,51.2285,24,1919.51,0.261535,-475.92,101.032,-477.914,681.99,-520.673,136.793,-619.994,0,0,0
12909.9,0.266928,1,2485.45,0,0.143931,0,153.709,168.648,143.775,163.007,150.624,0,11319.6,0.238536,-256.64,-610.429,519.346,841.55,-259.491,-572.228,485.688,1102800000,0,0
289.018,0.419609,1,2329.43,0,0.0393629,0,1.88976,4.27313,2.93721,12.3128,7.18015,7,251.562,0.158227,353.898,81.7044,47.9879,366.363,425.077,678.777,177.182,249638000,16,1
3855.47,0.546729,1,2459.3,0,0.0553188,0,44.5121,54.4257,60.7751,55.2149,55.3307,13,3341.09,0.469659,-86.2663,729.985,-122.194,745.151,-132.726,772.985,-118.55,1086320000,13,1
276.838,0.372571,2,2299.89,0,0.0613087,0,4.06938,1.60937,1.71614,5.69849,1.96918,2,235.487,0.245866,-180.198,421.81,86.4425,466.762,-99999,-99999,-99999,207755000,7,1
5766.27,0.271801,2,6773.99,1,0.058543,0,53.8473,72.3063,65.9936,92.4782,91.8319,0,5000.16,0.2486,-144.206,-761.476,-51.6353,776.728,-99999,-99999,-99999,1738210000,5,1
13248.9,0.272688,1,2500.88,0,0.0462359,0,164.774,143.429,645.459,799.168,865.934,19,11458.6,0.253942,-304.374,52.254,-666.302,734.392,-307.483,43.8575,-664.308,3047510000,0,0
42193.4,0.278075,1,2522.01,0,0.0114388,0,560.777,599.415,1148.29,1126.15,1182.76,15,36863.3,0.25966,181.057,-67.9267,-344.323,394.911,253.385,-63.8895,-328.726,0,0,0
7408.41,0.280346,1,2467.54,0,0.0472455,0,95.0769,99.6494,124.339,102.083,111.604,18,6488.31,0.257883,-610.204,-357.846,-203.316,736.03,-559.185,-369.874,-237.855,1063300000,0,0
23.5629,0.936389,1,2480,0,0.844011,0,0,0.974747,0,0,0,256,23.896,0.916304,674.37,-491.133,-162.764,849.987,-99999,-99999,-99999,1725450000,0,0
210.111,0.775766,1,2467.86,1,0.0446212,0,0,3.30193,3.3987,8.31947,1.36681,6,205.041,0.73681,-452.646,552.211,120.954,724.193,-424.171,572.405,83.5312,2294490000,2,1
40729.4,0.264766,1,2524.77,0,0.0378264,0,429.889,511.351,550.771,537.007,563.498,5,35929.6,0.245217,473.493,-441.802,214.615,682.235,492.029,-445.708,210.717,526335000,0,0
11904.1,0.269662,1,2493.83,0,0.0128871,0,310.57,304.974,179.394,151.602,134.545,1,10211.5,0.253071,-250.212,-278.557,316.091,490.014,-321.093,-410.367,349.743,0,0,0
324.53,0.630639,1,2466.41,0,0.0549122,0,2.03686,3.17058,5.35326,5.24112,6.03431,0,289.483,0.640747,-414.771,402.143,-421.761,715.288,-674.993,355.708,-264.353,637648000,5,1
15671.9,0.266691,1,2521.34,0,0.0610365,0,219.426,186.87,232.99,274.693,246.046,18,13517.7,0.24735,-566.82,450.01,-325.8,793.687,-503.671,445.651,-281.031,2358700000,0,0
11720.8,0.322613,1,2524,0,0.0700098,0,155.635,148.027,155.679,191.709,157.345,1,10271.3,0.26468,-0.848584,-771.175,-175.541,790.902,-99999,-99999,-99999,527579000,11,1
11186.4,0.271079,1,2486.73,0,0.0265654,0,218.33,195.408,132.164,150.701,153.092,0,9627.78,0.25413,467.243,250.597,348.322,634.384,460.375,265.5,405.893,713285000,1,0
1795.51,0.692901,1,2471.64,0,0.0313665,0,34.7126,36.5169,17.9998,22.9175,20.6713,1,1620.01,0.688493,-505.69,262.833,383.683,687.034,-646.793,122.955,518.308,1602600000,9,1
936.69,0.565316,1,2468.24,0,0.0876225,0,9.21264,8.42818,10.361,13.2426,5.39723,0,815.71,0.588254,666.556,-231.496,414.441,818.321,686.399,-214.617,368.948,0,4,1
15801.4,0.270353,1,2516.7,0,0.0633398,0,205.218,191.477,226.342,209.278,197.622,3,13768.5,0.246968,309.172,688.74,242.27,792.871,294.744,676.889,234.457,1351750000,0,0
312.416,0.331514,1,2517.45,0,0.105288,0,0.808741,2.28285,7.58667,5.96997,2.16528,6,280.753,0.289561,-344.361,730.163,-201.903,832.158,-306.518,753.076,-190.846,485627000,0,0
36026.2,0.271063,1,2536.49,0,0.033863,0,416.42,444.385,491.015,510.619,446.978,0,31691.1,0.248033,-625.271,-229.523,135.769,679.763,-633.295,-228.878,144.658,1156540000,0,0
37748.2,0.264821,1,2532,0,0.0449143,0,391.554,428.071,525.655,659.174,530.368,0,33335.2,0.245172,22.1056,-696.112,-203.068,725.463,1.73274,-804.936,-188.799,0,0,0
13225.7,0.27753,1,2514.66,0,0.0467546,0,147.555,146.06,193.536,206.651,204.24,4,11569.2,0.256414,596.4,-322.562,125.422,689.543,733.42,-327.13,247.583,468888000,0,0
64.305,0.698848,1,2483.18,0,0.0430175,0,0,1.25661,0,2.90352,0.981403,0,62.8285,0.660037,-443.152,-341.016,335.303,652,-271.164,-451.918,259.713,2959020000,1,0
13535.7,0.272675,1,2502.42,0,0.0749955,0,153.422,174.146,813.922,1373.24,977.177,1,11837.2,0.251906,55.82,254.887,-734.56,779.526,48.8093,256.418,-707.166,635820000,0,0
17155.2,0.263945,1,2526.27,0,0.0784197,0,183.39,192.492,200.246,205.408,216.101,4,14921.4,0.240925,-105.456,769.112,169.931,794.69,-97.2534,754.256,152.315,48683400,0,0
30823.4,0.267859,1,2532.01,0,0.0622322,0,413.928,376.201,3631.09,1831.48,1413.79,23,27068.9,0.248087,-60.0407,104.765,-802.175,811.213,-103.312,136.452,-722.028,351270000,1,0
14183.1,0.264373,1,2515.96,0,0.017244,0,263.014,283.589,181.931,214.657,174.605,0,12203.8,0.245287,461.867,39.2555,347.461,579.302,506.075,28.487,387.138,4270990,0,0
500.87,0.653784,1,2494.67,2,0.0176475,0,3.01512,7.37086,14.1353,12.4152,21.1079,1,468.804,0.67294,-144.62,-137.334,-295.944,356.873,-172.502,-19.6979,-156.239,343303000,7,1
41912.1,0.274216,1,2556,0,0.0533225,0,521.741,539.805,4521.6,2161.21,1829.45,22,36958,0.253206,69.1268,90.4032,-779.995,788.253,-99999,-99999,-99999,1211500000,0,0
15440.6,0.272119,1,2512,0,0.0586975,0,173.032,179.809,372.536,407.279,448.737,1,13464.9,0.25011,-27.1839,-499.322,-560.415,751.083,-99999,-99999,-99999,1554430000,0,0
23686.7,0.321362,1,2520.03,2,0.0193749,0,289.956,351.753,338.062,302.788,327.407,2,20633.5,0.305971,566.825,69.9959,167.708,595.244,652.062,114.352,177.967,0,12,1
1545.51,0.289467,1,2521.68,0,0.0524864,0,17.5641,17.2417,21.29,24.6151,28.2211,0,1338.48,0.258592,576.248,451.758,71.5751,735.711,579.697,418.597,117.933,1672890000,0,0
574.126,0.528696,3,2477.29,0,0.0548178,0,4.59998,9.49829,26.2731,18.5231,26.5397,5,499.125,0.558013,-278.377,1.35461,-472.954,548.8,-99999,-99999,-99999,1192620000,6,1
19923.3,0.274533,1,2527.86,0,0.00785218,0,319.203,326.295,330.97,418.227,339.21,1,17320.2,0.255192,147.993,-307.815,7.75386,341.631,195.788,-355.478,69.0599,6656060000,0,0
20130.2,0.280985,1,2520,0,0.0140137,0,397.588,427.431,276.568,271.105,283.954,0,17534.7,0.264121,138.187,387.884,264.526,489.411,-99999,-99999,-99999,1891230000,0,0
4998.71,0.255185,1,2539.68,0,0.133356,0,31.7132,57.8491,58.3186,79.9342,71.0221,1,4342.2,0.240037,378.958,716.732,205.616,836.417,376.538,687.218,224.802,516520000,0,0
102.85,0.467458,1,2384.08,0,0.0570293,0,2.0187,2.84222,1.50155,1.32696,0,3,98.588,0.33939,305.305,230.54,77.3937,390.32,682.431,425.852,21.0531,520809000,9,1
21.1278,0.935918,1,2448,0,0.983517,0,0,0,0,0,0,256,20.585,0.950361,239.068,-734.36,355.002,849.979,-99999,-99999,-99999,0,0,0
13741.4,0.268363,1,2513.06,0,0.0432596,0,198.901,205.825,164.729,195.643,157.444,1,11863.3,0.246206,201.776,-571.447,384.156,717.524,216.71,-571.519,387.591,3635610000,0,0
1466.56,0.379942,1,2524.04,0,0.0484952,0,28.3634,38.1447,14.3287,18.4228,18.9009,0,1308.45,0.362243,-592.996,-225.78,377.035,738.089,-604.594,-242.792,395.194,1299030000,1,0
15873.5,0.271121,1,2505.92,0,0.0508059,0,167.589,198.144,179.759,226.88,185.689,2,13781.9,0.253642,-368.583,563.998,361.833,764.768,-381.868,534.798,340.604,1593520,0,0
12352,0.273831,1,2500.74,1,0.0792678,0,119.24,134.086,175.045,184.482,162.767,3,10832.6,0.247234,704.88,-386.72,-65.2668,806.64,685.113,-366.44,-67.3669,308001000,0,0
33792.2,0.270673,1,2535.55,0,0.00997386,0,450.657,502.23,747.948,732.749,672.67,18,29443.3,0.252348,-383.009,-34.0574,-220.148,443.082,-446.648,-29.5156,-241.217,139292000,3,1
56321,0.279933,1,2546.84,0,0.0118735,0,1076.96,1028.49,845.069,842.526,842.629,0,49377.2,0.265275,205.092,422.903,126.973,486.859,-98.7134,725.019,401.327,0,6,1
23442.3,0.271183,1,2509,0,0.0174459,0,319.534,307.896,336.416,356.096,348.584,2,20417.8,0.259108,576.543,28.8338,-38.1618,578.524,625.183,31.0661,-41.6565,2216950000,0,0
16323.1,0.0279373,2,2254.84,0,0.019009,0,388.761,391.328,207.285,230.253,228.738,3,13740.8,0.0139225,-40.0667,-461.382,369.477,592.446,-99999,-99999,-99999,501761000,1,0
27789.5,0.277479,1,2535.27,0,0.0506113,0,387.315,321.991,368.244,415.979,355.695,1,24288.2,0.252716,-418.5,-511.357,340.217,743.22,-426.615,-499.786,347.695,133693000,8,1
27.3726,0.841267,1,2463.18,0,0.595237,0,0,0.951008,0,0,0,2,26.0688,0.950873,-257.631,-794.304,-158.609,849.97,-99999,-99999,-99999,1907500000,1,0
23427.1,0.270817,1,2524,1,0.0250225,0,403.968,420.354,307.078,295.755,329.641,1,20349.6,0.252648,-302.287,410.553,268.936,576.418,-99999,-99999,-99999,0,0,0
42499.6,0.275816,1,2538.13,1,0.00703239,0,1025.19,1038.55,691.588,683.119,628.771,0,37180.3,0.256922,137.272,-56.3093,160.399,218.5,137.844,-52.4737,226.007,310016000,0,0
19989.8,0.263163,1,2509.48,0,0.0129392,0,720.552,627.077,259.504,273.191,277.589,0,17386.5,0.244641,199.089,-154.926,332.933,417.711,263.335,-194.948,372.428,253775000,0,0
12212.6,0.295678,1,2473.08,0,0.0127886,0,159.505,174.777,377.787,415.047,365.2,6,10539.2,0.23637,235.804,-176.29,-376.049,477.592,555.455,-620.371,38.2993,2034070000,13,1
104.806,0.64558,1,2494.69,0,0.225936,0,1.60489,4.90332,0,0,1.68987,7,100.384,0.703751,845.598,5.36813,3.55738,845.622,833.965,-0.459896,-6.71052,130202000,2,1
320.078,0.673345,1,2501.73,0,0.0825465,0,1.66595,3.42998,8.20618,5.30597,8.13035,6,304.206,0.659567,-459.201,-556.792,-376.833,814.178,-410.071,-557.312,-366.251,919136000,3,1
14144.6,0.265866,1,2524.23,1,0.0198478,0,167.451,229.523,217.374,186.428,191.776,2,12135.7,0.24762,-537.036,-182.497,175.245,593.653,-568.229,-158.205,204.322,516495000,0,0
19747.4,0.286229,1,2532,0,0.0446492,0,225.625,212.219,303.243,250.264,270.291,3,17369.2,0.264817,117.801,-733.837,-48.0778,744.785,-99999,-99999,-99999,297005000,4,1
15105.5,0.270201,1,2512.16,0,0.0821737,0,170.798,183.477,228.952,203.153,184.174,2,13157.5,0.251427,-434.159,-661.215,186.567,812.716,-420.121,-630.561,178.468,0,0,0
548.159,0.287273,1,2453.04,1,0.0875089,0,4.48606,1.44895,11.1113,5.03266,12.0469,4,476.982,0.250083,-99.9482,728.304,-356.353,816.948,-124.767,707.487,-359.631,1230180000,0,0
1071.33,0.291118,1,2512.51,0,0.146711,0,11.9488,12.3001,18.1456,14.2892,26.9261,6,940.513,0.268932,-56.7158,816.4,-209.388,844.73,-83.5428,781.651,-172.27,89813700,0,0
144.874,0.473185,1,2394.79,0,0.0740801,0,0.430345,0,2.39687,1.38572,1.97378,4,137.217,0.212102,-460.236,239.178,-491.557,714.599,237.001,352.839,128.605,902116000,4,1
15051.8,0.267165,1,2515.01,0,0.0625783,0,210.36,199.888,249.869,268.478,272.99,4,13121.9,0.2461,-41.1018,724.73,-269.072,774.159,-66.9727,716.128,-266.237,6596730000,0,0
